UNITID_P	INSTNM	BRANCH	ADDRESS	CITY	STATE	ZIP	LATITUDE	LONGITUDE
419509008	University of Phoenix-Sacramento Valley Campus	Modesto Learning Center	5330 Pirrone Road, Building B	Salida	CA	95368	37.708727	-121.08928
262086011	Brandman University	Brandman University - Modesto Campus	5222 Pirrone Court	Salida	CA	95368	37.708727	-121.08928
112561001	Columbia College	Main Campus	11600 COLUMBIA COLLEGE DR	SONORA	CA	95370	37.995238	-120.3437
119951002	Adrian's College of Beauty Modesto	Adrians Beauty College of Tracy	3000 W. Grantline Rd	Tracy	CA	95376	37.728417	-121.42399
262369001	Adrian's College of Beauty Turlock	Adrians Beauty College of Turlock	1340 W Main St	Turlock	CA	95380	37.48858	-120.85196
110495001	California State University-Stanislaus	CSU Stanislaus - Turlock	One University Circle	TURLOCK	CA	95382	37.523901	-120.8516
123013001	Santa Rosa Junior College	Santa Rosa Campus	1501 Mendocino Avenue	Santa Rosa	CA	954014395	38.440111	-122.74563
122612002	University of San Francisco	Santa Rosa Regional Campus	416 B Street	Santa Rosa	CA	95401	38.440111	-122.74563
118161001	Lytles Redwood Empire Beauty College Inc	Main Campus	186 WIKIUP DR	SANTA ROSA	CA	95403	38.480494	-122.74976
114123001	Empire College School of Business	Empire College	3035 CLEVELAND AVE	SANTA ROSA	CA	954032126	38.480494	-122.74976
126119003	Yuba College	Clear Lake Center	15880 Dam Road Extension	Clearlake	CA	95422	38.956206	-122.63523
123013004	Santa Rosa Junior College	Shone Farm	7450 Steve Olson Lane	Forestville	CA	95436	38.495857	-122.90636
121707004	College of the Redwoods	Mendocino Coast	1211 Del Mar Drive	Fort Bragg	CA	95437	39.43695	-123.76087
118684002	Mendocino College	Lakeport Center	2565 Parallel Drive	Lakeport	CA	95453	39.051698	-122.92071
118684004	Mendocino College	Pt Arena Field Station	23008 South Hwy 1	Pt. Arena	CA	95468	38.898385	-123.65746
481182001	Ukiah Adult School	Main Campus	1056 North Bush Street	Ukiah	CA	954823865	39.154946	-123.20088
118684001	Mendocino College	Main Campus	1000 HENSLEY CREEK ROAD	UKIAH	CA	95482	39.154946	-123.20088
113698002	Dominican University of California	Ukiah Center	2240 Old River Rd	Ukiah	CA	95482	39.154946	-123.20088
118684003	Mendocino College	Willits Center	372 E. Commercial St	Willits	CA	95490	39.451662	-123.37285
123013003	Santa Rosa Junior College	Windsor Campus, Public Safety Training Center	5743 Skylane Blvd.	Windsor	CA	954929787	38.54486	-122.80785
114761001	Fredrick and Charles Beauty College	Main Campus	831 F ST	EUREKA	CA	95501	40.793739	-124.16102
121707001	College of the Redwoods	College of The Redwoods	7351 Tompkins Hill Rd.	Eureka	CA	955019302	40.793739	-124.16102
115755001	Humboldt State University	Humboldt State University	1 HARPST STREET	ARCATA	CA	955218299	40.867469	-124.07519
113537001	Dell'Arte International School of Physical Theatre	Main Campus	131 H Street	BLUE LAKE	CA	955250816	40.907437	-123.88348
121707003	College of the Redwoods	Del Norte	883 W. Washington Blvd.	Crescent City	CA	95531	41.782681	-124.16703
121707002	College of the Redwoods	Klamath-Trinity Instructional Site	PO Box 529	Hoopa	CA	95546	41.161505	-123.72444
156310005	PJ's College of Cosmetology-Bowling Green	PJ'S COLLEGE OF COSMETOLOGY	2026 STAFFORD RD	PLAINFIELD	IN	46168	39.69775	-86.39589
151290003	Indiana Institute of Technology	Plainfield	6080 Clark's Creek Road Suite 101	Plainfield	IN	46168	39.69775	-86.39589
151801007	Indiana Wesleyan University	Shelbyville Education Center	2325 Intelliplex Drive	Shelbyville	IN	46176	39.523797	-85.77208
151111001	Indiana University-Purdue University-Indianapolis	Main Campus	355 N LANSING	INDIANAPOLIS	IN	462022896	39.782842	-86.15673
151166001	Harrison College-Indianapolis	Harrison College - Indianapolis	550 East Washington Street	INDIANAPOLIS	IN	46204	39.771743	-86.15598
451699001	Brown Mackie College-Indianapolis	Brown-Mackie College-Indianapolis	1200 N Meridian St, Ste 100	Indianapolis	IN	46204	39.771743	-86.15598
150987001	Ivy Tech Community College	Ivy Tech Central Indiana Main Campus	50 WEST FALL CREEK PARKWAY NORTH DRIVE	INDIANAPOLIS	IN	462085752	39.820708	-86.1713
150215001	Christian Theological Seminary	Main Campus	1000 W 42ND ST	INDIANAPOLIS	IN	462083301	39.820708	-86.1713
150163001	Butler University	Butler University	4600 SUNSET AVE	INDIANAPOLIS	IN	46208	39.820708	-86.1713
450809001	Regency Beauty Institute-Avon	Regency Beauty Institute	8252 Rockville Road, Suite D17	Indianapolis	IN	46214	39.792993	-86.28575
150987002	Ivy Tech Community College	Lawrence	9301 E. 59th Street	Indianapolis	IN	46216	39.857639	-86.00948
152099004	Oakland City University	Indianapolis Center	905 Southfield Drive	Plainfield	IN	46216	39.857639	-86.00948
151810001	Martin University	Main Campus	2171 AVONDALE PLACE	INDIANAPOLIS	IN	462180567	39.805841	-86.10175
479628001	ITT Technical Institute-Indianapolis East	Main Campus	2525 N Shadeland Ave	Indianapolis	IN	462191794	39.78001	-86.04889
439613001	Crossroads Bible College	Main Campus	601 N SHORTRIDGE RD	INDIANAPOLIS	IN	462194912	39.78001	-86.04889
151786001	Marian University	Main Campus	3200 COLD SPRING RD	INDIANAPOLIS	IN	462221997	39.786793	-86.21093
458858001	Empire Beauty School-Speedway	Empire Beauty School - Speedway, IN	5750 A Crawfordsville Rd	Speedway	IN	46224	39.795593	-86.25409
449199001	Regency Beauty Institute-Greenwood	Regency Beauty Institute	8811 Hardegan Street, Suite 305	Indianapolis	IN	46227	39.678495	-86.12973
461917001	Paul Mitchell the School-Indianapolis	Paul Mitchell the School Indianapolis	8751 US Highway 31 South	Indianapolis	IN	462276252	39.678495	-86.12973
156310004	PJ's College of Cosmetology-Bowling Green	PJ'S COLLEGE OF COSMETOLOGY	4200 South East Street	INDIANAPOLIS	IN	46227	39.678495	-86.12973
458283001	Kaplan College-Indianapolis	Main Campus	4200 S East St Ste 7	Indianapolis	IN	46227	39.678495	-86.12973
151263001	University of Indianapolis	UNIVERSITY OF INDIANAPOLIS	1400 E HANNA AVE	INDIANAPOLIS	IN	462273697	39.678495	-86.12973
151652001	Empire Beauty School-Indianapolis	Empire Beauty School - Indianapolis, IN	3810 E SOUTHPORT RD.	INDIANAPOLIS	IN	462373249	39.67859	-86.08634
151537001	J Everett Light Career Center	J. Everett Light Career Center	1901 E 86 ST	INDIANAPOLIS	IN	46240	39.902039	-86.12948
131803074	Strayer University-District of Columbia	North Indianapolis, IN	9025 North River Road	Indianapolis	IN	46240	39.902039	-86.12948
260901003	Kaplan University-Davenport Campus	Kaplan University Learning Center- Indianapolis	9000 Keystone Crossing, Ste. 800	Indianapolis	IN	46240	39.902039	-86.12948
482486002	DeVry University-Indiana	Indianapolis Campus	9100 Keystone Crossing, Suite 350	Indianapolis	IN	46240	39.902039	-86.12948
475741001	Chamberlain College of Nursing-Indiana	Chamberlain College of Nursing-Indianapolis	9100 Keystone Crossing, Suite 600	Indianapolis	IN	462402158	39.902039	-86.12948
151801004	Indiana Wesleyan University	Indianapolis Education Center North	3777 Priority Way South Drive	Indianapolis	IN	46240	39.902039	-86.12948
438735001	Aviation Institute of Maintenance-Indianapolis	Main Campus	7251 W. McCarty Street	Indianapolis	IN	46241	39.736844	-86.25214
426314053	Embry-Riddle Aeronautical University-Worldwide	Indianapolis	5726 Professional Circle, Suite 120	Indianapolis	IN	46241	39.736844	-86.25214
243780008	Purdue University-Main Campus	Indianapolis Campus	2175 S. Hoffman Rd.	Indianapolis	IN	462413650	39.736844	-86.25214
467614001	Regency Beauty Institute-Castleton	Regency Beauty Institute	5939 East 82nd Street	Indianapolis	IN	462500000	39.905689	-86.06733
150710001	Hair Fashions By Kaye Beauty College-Indianapolis	Main Campus	6346 E 82ND ST	INDIANAPOLIS	IN	46250	39.905689	-86.06733
457563001	Aveda Fredric's Institute-Indianapolis	Main Campus	6020 E 82nd St	Indianapolis	IN	46250	39.905689	-86.06733
448415001	MedTech College	Indianapolis Campus (Main)	6612 E 75th St, Suite 300	Indianapolis	IN	46250	39.905689	-86.06733
443544001	University of Phoenix-Indianapolis Campus	Indianapolis Campus	7999 KNUE RD DR, STE 150	INDIANAPOLIS	IN	462501932	39.905689	-86.06733
157021008	National College-Lexington	National College - Indianapolis	6060 Castleway West Drive	Indianapolis	IN	46250	39.905689	-86.06733
202806005	Franklin University	Indianapolis, IN Location	8415 Allison Pointe Blvd. #400	Indianapolis	IN	46250	39.905689	-86.06733
414869001	Tricoci University of Beauty Culture-Indianapolis	Tricoci University of Beauty Culture	9725 Crosspoint Commons	Indianapolis	IN	46256	39.907838	-86.01405
151467001	International Business College-Indianapolis	International Business College	7205 SHADELAND STATION	INDIANAPOLIS	IN	46256	39.907838	-86.01405
451228001	MyComputerCareer.com-Indianapolis	TechSkills-Indianapolis	8909 Purdue Rd.Suite 100	Indianapolis	IN	46268	39.897548	-86.22546
151661001	Lincoln College of Technology-Indianapolis	Main Campus	7225 WINTON DR.	Indianapolis	IN	46268	39.897548	-86.22546
458681001	Fortis College-Indianapolis	Fortis College-Indianapolis	9001 N Wesleyan Rd Ste 101	Indianapolis	IN	46268	39.897548	-86.22546
448345001	The Art Institute of Indianapolis	The Art Institute of Indianapolis	3500 DePauw Blvd Suite 1010	Indianapolis	IN	46268	39.897548	-86.22546
151519001	ITT Technical Institute-Indianapolis	Main Campus	9511 ANGOLA CT	INDIANAPOLIS	IN	462681119	39.897548	-86.22546
151290012	Indiana Institute of Technology	Indianapolis	3500 Depauw Blvd., Pyramid 3010	Indianapolis	IN	46268	39.897548	-86.22546
151801005	Indiana Wesleyan University	Indianapolis Education Center West	6325 Digital Way, Suite 222	Indianapolis	IN	46278	39.89792	-86.28619
150048001	Ancilla College	Main Campus	9601 S. Union Road	DONALDSON	IN	465130001	41.361567	-86.44545
150987004	Ivy Tech Community College	Elkhart	2521 INDUSTRIAL PARKWAY	ELKHART	IN	465165400	41.676899	-85.96044
151290002	Indiana Institute of Technology	Elkhart	3333 Middlebury St.	Elkhart	IN	46516	41.676899	-85.96044
151342002	Indiana University-South Bend	Elkhart Center	125 E. Franklin Street	Elkhart	IN	465163609	41.676899	-85.96044
151865001	Anabaptist Mennonite Biblical Seminary	Main Campus	3003 BENHAM AVE	ELKHART	IN	465171999	41.646499	-85.96923
150668001	Goshen College	Main Campus	1700 S MAIN ST	GOSHEN	IN	465264794	41.567559	-85.84885
172495003	Twin City Beauty College	Michiana Beauty College - Branch Campus	7321 Heritage Square Dr. 160	Granger	IN	46530	41.741872	-86.13717
460109001	Ross Medical Education Center-Granger	Ross Medical Education Center	445 E University Dr	Granger	IN	46530	41.741872	-86.13717
151564001	Knox Beauty College	Knox Beauty College	320 E CULVER RD	KNOX	IN	46534	41.282822	-86.61613
151290004	Indiana Institute of Technology	Mishiwaka	4215 Edison Lakes Pkwy Suite 150	Mishiwaka	IN	46544	41.650672	-86.16002
456737001	Regency Beauty Institute-South Bend	Regency Beauty Institute	4150 Grape Rd Unit #A	Mishawaka	IN	46545	41.681487	-86.16811
414878007	Trine University-Regional/Non-Traditional Campuses	South Bend Regional Campus	4101 Edison Lakes Parkway	Mishawaka	IN	46545	41.681487	-86.16811
150145001	Bethel College-Indiana	Main Campus	1001 Bethel Circle	MISHAWAKA	IN	46545	41.681487	-86.16811
152080001	University of Notre Dame	Main Campus	204 Hammes Mowbray Hall	Notre Dame	IN	46556	41.701415	-86.24498
152390001	Saint Mary's College	Main Campus	54445 S.R. 933	NOTRE DAME	IN	465565001	41.701415	-86.24498
150774001	Holy Cross College	Main Campus	54515 State Road 933 North	NOTRE DAME	IN	465560308	41.701415	-86.24498
150987005	Ivy Tech Community College	Warsaw	3755 Lake City Highway	WARSAW	IN	465803901	41.2281	-85.85778
151290007	Indiana Institute of Technology	Warsaw	2180 North Pointe Dr.	Warsaw	IN	46581	41.239365	-85.864267
116350001	Toni & Guy Hairdressing Academy-Santa Monica	TONI&GUY Hairdressing Academy- Santa Monica	1358 5th Street	Santa Monica	CA	90401	34.01491	-118.4922
114114001	Emperor's College of Traditional Oriental Medicine	Main Campus	1807 WILSHIRE BLVD, STE 200	SANTA MONICA	CA	90403	34.032159	-118.49022
120403004	Otis College of Art and Design	Graduate Public Practice - Santa Monica	1657 18th Street	Santa Monica	CA	90404	34.026959	-118.47432
122977001	Santa Monica College	Main Campus	1900 PICO BL	SANTA MONICA	CA	904051628	34.009276	-118.47286
432533001	The Art Institute of California-Argosy University Los Angeles	The Art Institute of California - Los Angeles	2900 31ST ST	SANTA MONICA	CA	904053035	34.009276	-118.47286
121628001	Pardee RAND Graduate School	Main Campus	1776 MAIN ST	SANTA MONICA	CA	904072138	33.786594	-118.298662
430980001	Everest College-Torrance	Main Campus	1231 CABRILLO AVE Suite 201	TORRANCE	CA	90501	33.828766	-118.31367
121381001	Westwood College-South Bay	Westwood College-South Bay	19700 South Vermont Ave Suite 100	Torrance	CA	90502	33.833416	-118.29198
121691006	University of Redlands	Torrance Regional Center	19191 SO. VERMONT AVE. SUITE 450	TORRANCE	CA	90502	33.833416	-118.29198
378406001	ITT Technical Institute-Torrance	Main Campus	2555 W. 190th Street, Suite 125	TORRANCE	CA	90504	33.870414	-118.33065
457086001	Homestead Schools	Main Campus	23800 Hawthorne Blvd Ste 200	Torrance	CA	90505	33.810848	-118.35096
113980001	El Camino Community College District	Main Campus	16007 CRENSHAW BLVD	TORRANCE	CA	905060001	33.786594	-118.298662
121886001	Rio Hondo College	Main Campus	3600 WORKMAN MILL RD	WHITTIER	CA	906011699	34.002333	-118.03562
121886003	Rio Hondo College	South Whittier Educational Center	14307 E. Telegraph Road	Whittier	CA	90604	33.929163	-118.009
117672001	Southern California University of Health Sciences	Southern California University of Health Sciences Campus	16200 E AMBER VALLEY DR	WHITTIER	CA	906054098	33.945413	-118.03362
125763001	Whittier College	Main Campus	13406 PHILADELPHIA ST	WHITTIER	CA	90608	33.786594	-118.298662
406015014	University of Phoenix-Southern California Campus	La Palma Learning Center	6 Centerpointe Dr. Suite 200	La Palma	CA	90623	33.849327	-118.04395
113236001	Cypress College	Main Campus	9200 VALLEY VIEW	CYPRESS	CA	906305897	33.817481	-118.0399
110097001	Biola University	Main Campus	13800 BIOLA AVE	LA MIRADA	CA	906390001	33.905813	-118.018247
444325001	ATI College-Norwalk	Main Campus	12440 FIRESTONE BLVD STE 2001	NORWALK	CA	90650	33.906914	-118.08339
111887001	Cerritos College	Main Campus	11110 ALONDRA BLVD	NORWALK	CA	906506298	33.906914	-118.08339
442204001	David's Academy of Beauty	David's Academy of Beauty	8652 East Whittier Blvd	Pico Rivera	CA	90660	33.989013	-118.08912
443207001	NTMA Training Centers of Southern California	Main Campus	12131 Telegraph Road	Santa Fe Springs	CA	90670	33.933551	-118.06821
476595001	Medical Allied Career Center	Main Campus	12631 East Imperial Highway	Santa Fe Springs	CA	906704710	33.933551	-118.06821
457253001	Beyond 21st Century Beauty Academy	Main Campus	13640 Imperial Hwy Ste 7	Santa Fe Springs	CA	90670	33.933551	-118.06821
121886002	Rio Hondo College	Santa Fe Springs Fire Academy	11400 Greenstone Ave	Santa Fe Springs	CA	90670	33.933551	-118.06821
457314001	Angeles Institute	Main Campus	11688 South St. Suite 205	Artesia	CA	90701	33.867215	-118.08062
439871001	PCI College	Main Campus	17215 STUDEBAKER RD #310	CERRITOS	CA	90703	33.868314	-118.06754
372073001	Fremont College	FREMONT COLLEGE	18000 Studebaker Rd., STE 900A	CERRITOS	CA	90703	33.868314	-118.06754
123961003	University of Southern California	Catalina Island	University of Southern California	Two Harbors	CA	90704	33.368642	-118.40835
177065004	Columbia College	Columbia College @ Los Alamitos	4411 Yorktown, Suite 117	Los Alimitos	CA	90720	33.794028	-118.07218
459727001	Touro University Worldwide	Main Campus	10601 Calle Lee, Suite 179	Los Alamitos	CA	90720	33.794028	-118.07218
113397004	Marinello Schools of Beauty-Hemet	Marinello School of Beauty-Paramount	8527 ALONDRA BLVD STE 129	PARAMOUNT	CA	90723	33.899915	-118.16231
450960001	InfoTech Career College	InfoTech Career College	8527 Alondra Blvd, Suite# 174	Paramount	CA	90723	33.899915	-118.16231
117690001	Los Angeles Harbor College	Los Angeles Harbor College	1111 Figueroa Place	Wilmington	CA	907442397	33.784018	-118.25897
450669001	InterCoast Colleges-Carson	Intercoast Colleges	One Civic Plaza-Ste 110	Carson	CA	90745	33.823765	-118.2668
455752001	RWM Fiber Optics	Main Campus	16627 S Avalon Blvd Ste A	Carson	CA	907461051	33.857416	-118.25633
442985001	California Healing Arts College	Main Campus	500 East Carson Plaza Drive	Carson	CA	90746	33.857416	-118.25633
110547001	California State University-Dominguez Hills	California State University Dominguez Hills	1000 E VICTORIA ST	CARSON	CA	907470005	33.867138	-118.253825
433004001	American University of Health Sciences	Main Campus	1600 E. Hill Street	Signal Hill	CA	90755	33.801783	-118.168691
434317004	Charter College-Canyon Country	Charter College - Long Beach	100 W. Broadway #3000	Long Beach	CA	90802	33.769018	-118.19225
481854001	American Career College-Long Beach	Long Beach	236 East 3rd Street	Long Beach	CA	908023174	33.769018	-118.19225
117645002	Long Beach City College	Pacific Coast Campus	1305 East Pacific Coast Highway	Long Beach	CA	90806	33.801767	-118.1858
482431002	DeVry University-California	Long Beach Campus	3880 Kilroy Airport Way	Long Beach	CA	90806	33.801767	-118.1858
117645001	Long Beach City College	Liberal Arts Campus	4901 East Carson Street	Long Beach	CA	90808	33.823316	-118.11329
398574001	Wyotech-Long Beach	WyoTech Long Beach	2161 Technology Place	Long Beach	CA	90810	33.816217	-118.21495
428125001	John Wesley International Barber and Beauty College	John Wesley International Barber & Beauty College	717 PINE AVE	LONG BEACH	CA	90813	33.781011	-118.19197
426314070	Embry-Riddle Aeronautical University-Worldwide	Los Angeles	5001 Airport Plaza Drive, Suite 150	Long Beach	CA	90815	33.795049	-118.11824
110583001	California State University-Long Beach	Main Campus	1250 BELLFLOWER BLVD	LONG BEACH	CA	908400115	33.784266	-118.115698
398130001	Mt Sierra College	Main Campus	101 E HUNTINGTON DR	MONROVIA	CA	910163414	34.140806	-118.00184
115001003	Glendale Community College	Professional Development Center	2340 Honolulu Ave	Glendale	CA	91020	34.211494	-118.23104
112181001	Citrus Heights Beauty College	Main Campus	7518 Baird Way	Citris Heights	CA	956101410	38.696912	-121.27125
